"1687",19,16,19,18,24,17,18,18,16,15,39,17,18,19,26,17,18,13,20,17,16,17,21,19,19,21,23,16,18,27,17,15,18,17,21,18,19,16,17,22,17,17,18,16,31,15,19,15,18,20,24,19,18,18,0,19,19,17,16,18,17,19,20,17,1,17,20,18,17,18,19,17,2,16,12,12,39,6,13,17,18,17,17,21,15,13,18,20,19,14,9,18,20,7,17,20,17,19,19,20,8,18,33,38,20,19,18,18,23,15,19,19,14,16,18,38,15,21,18,30,30,19,12,15,21,18,17,20,14,13,17,19,12,16,18,21,12,17,13,17,14,22,21,19,19,21,19,22,19,14,17,17,19,21,23,21,22,22,16,19,22,21,13,22,22,31,32,18,17,17,33,22,22,18,13,22,18,14,21,20,11,17,13,18,16,14,22,22,15,14,19,19,17,16,22,19,16,16,19,15,19,21,24,21,15,13,21,17,19,23,16,26,19,17,27,16,22,22,18,17,18,24,14,17,23,18,21,21,15,16,25,25,19,14,20,17,14,14,22,15,24,15,18,17,21,12,20,18,19,16,19,17,18,21,21,13,13,16,19,25,18,19,20,25,17,25,25,25,22,24,19,17,20,14,23,15,20,19,23,22,18,20,26,20,24,20,22,12
"1688",22,19,20,19,25,20,19,3,19,18,42,20,19,22,27,20,19,16,23,20,19,20,24,22,20,24,26,19,19,30,20,16,19,20,24,19,22,19,20,21,20,20,19,17,32,18,20,20,21,23,27,20,21,19,19,0,22,18,19,17,20,20,23,4,20,20,23,21,20,21,20,20,21,19,19,19,42,17,16,20,19,22,20,22,20,20,19,7,2,19,18,19,21,20,18,19,18,20,20,21,19,19,34,39,23,20,19,21,22,18,20,18,21,19,19,41,18,22,21,33,33,22,15,20,24,21,20,21,19,20,24,20,19,19,21,22,15,18,20,18,17,23,22,20,20,24,22,23,18,17,18,22,22,20,24,24,23,23,23,18,23,22,16,23,23,34,33,19,20,20,34,23,23,21,18,23,19,17,24,23,16,20,14,19,19,17,23,23,20,19,20,20,20,23,23,18,17,15,18,16,20,20,25,6,16,12,24,20,22,24,19,27,12,20,30,23,23,25,19,20,21,27,17,22,26,19,24,22,16,23,24,24,22,15,21,20,15,15,21,16,21,18,19,20,22,11,19,23,22,17,18,20,19,4,6,14,14,21,20,28,19,20,21,26,18,26,26,26,23,25,22,22,19,15,10,18,21,22,24,23,19,23,29,21,23,23,25,17
"1689",16,19,22,15,27,20,21,21,19,18,42,20,21,22,29,20,15,16,13,20,19,14,22,22,20,24,26,19,21,28,14,16,15,14,14,15,22,19,14,25,14,14,15,19,34,18,22,22,19,23,25,22,15,21,19,22,0,14,17,19,20,22,23,20,20,14,13,15,14,21,22,20,21,19,19,19,42,17,18,20,21,24,20,24,22,20,21,23,22,21,20,21,23,20,20,23,14,22,22,17,21,21,36,41,13,22,21,21,26,18,22,22,21,13,21,41,18,6,21,33,33,22,15,20,12,21,20,23,21,20,24,22,19,19,21,24,15,20,20,18,17,13,24,22,22,12,22,13,22,17,20,24,16,24,16,12,13,13,23,22,13,12,16,13,13,34,35,21,14,20,36,13,13,21,20,13,21,17,12,17,18,20,14,15,13,17,13,13,22,21,22,10,14,23,13,22,19,19,22,18,22,24,15,24,18,16,12,20,22,26,19,17,22,20,30,23,13,25,11,20,23,27,17,24,26,21,24,24,18,23,28,28,22,17,23,20,17,17,25,18,27,18,21,20,24,15,23,25,12,19,22,20,21,24,24,16,16,23,22,18,21,22,23,12,20,18,18,18,25,17,22,24,23,17,26,18,23,22,26,25,21,23,29,23,27,23,25,19
"1690",4,17,20,1,23,18,17,19,17,16,40,18,17,20,25,18,1,14,15,18,17,2,14,20,16,22,24,17,17,18,2,14,1,2,16,1,20,17,2,21,2,2,1,17,30,16,20,18,19,21,19,18,13,19,17,18,14,0,17,17,18,18,21,18,18,12,15,3,2,19,18,18,19,17,17,17,40,15,14,18,17,20,18,20,18,18,17,19,18,17,16,17,19,18,16,19,14,18,18,3,17,17,32,37,15,20,17,19,22,16,20,18,19,5,19,39,16,16,19,31,31,20,13,18,16,19,18,19,17,18,22,20,17,17,19,22,13,16,18,14,15,15,20,18,20,16,20,15,18,15,16,20,18,20,16,16,15,15,21,18,15,14,14,15,15,32,31,17,12,18,32,15,15,19,16,15,17,15,16,11,14,18,10,11,11,15,15,15,18,17,18,12,12,21,15,18,15,15,18,16,18,20,17,22,16,12,16,18,20,22,17,19,18,18,28,21,15,23,11,18,19,25,15,22,24,19,22,22,14,21,24,24,20,13,19,18,13,13,21,14,23,16,17,18,22,11,19,21,14,15,18,18,17,20,20,12,12,19,18,20,17,18,19,18,16,18,18,18,21,17,20,20,19,15,24,16,19,20,22,21,19,21,27,19,23,21,23,15
"1691",19,16,19,18,24,17,18,18,16,15,39,17,18,19,26,17,18,13,18,17,16,17,21,19,19,21,23,16,18,27,17,15,18,17,19,18,19,16,17,22,17,17,18,16,31,15,19,19,2,20,14,19,18,6,16,19,17,17,0,2,17,19,20,17,17,17,18,18,17,18,19,17,18,16,16,16,39,14,15,17,18,21,17,21,19,17,18,20,19,18,17,18,20,17,17,20,15,19,19,20,18,18,33,38,18,19,18,18,23,15,19,19,18,16,18,38,15,19,18,30,30,19,12,17,19,18,17,20,18,17,21,19,16,16,18,21,12,17,17,17,14,20,21,19,19,19,19,20,19,14,17,21,19,21,21,19,20,20,20,19,20,19,13,20,20,31,32,18,17,17,33,20,20,18,17,20,18,14,19,20,15,17,13,18,16,14,20,20,19,18,19,17,17,20,20,19,6,6,19,5,19,21,22,21,15,11,19,7,9,23,16,24,19,17,27,20,20,22,16,17,20,24,14,21,23,18,21,21,15,20,25,25,19,14,20,17,14,14,22,15,24,15,18,17,21,12,20,22,17,16,9,17,18,21,21,13,13,20,19,23,18,19,20,23,17,23,23,23,22,22,19,21,20,14,23,15,20,19,23,22,18,20,26,20,24,20,22,16
"1692",21,18,19,18,24,19,18,18,18,17,41,19,18,21,26,19,18,15,20,19,18,19,23,21,19,23,25,18,18,29,19,15,18,19,21,18,21,18,19,20,19,19,18,16,31,17,19,19,4,22,16,19,20,6,18,17,19,17,2,0,19,19,22,17,19,19,20,20,19,20,19,19,20,18,18,18,41,16,15,19,18,21,19,21,19,19,18,20,17,18,17,18,20,19,17,18,15,19,19,20,18,18,33,38,20,19,18,20,21,17,19,17,20,18,18,40,17,19,20,32,32,21,14,19,21,20,19,20,18,19,23,19,18,18,20,21,14,17,19,17,16,20,21,19,19,21,21,20,17,16,17,21,21,19,21,21,20,20,22,17,20,19,15,20,20,33,32,18,19,19,33,20,20,20,17,20,18,16,21,22,15,19,13,18,18,16,20,20,19,18,19,17,19,22,20,17,6,4,17,5,19,19,22,21,15,9,21,9,11,23,18,24,17,19,29,22,20,24,16,19,20,26,16,23,25,18,23,21,15,22,23,23,21,14,20,19,14,14,20,15,22,17,18,19,21,10,18,22,19,16,7,19,18,19,19,13,13,20,19,25,18,19,20,23,17,23,23,23,22,22,21,21,18,14,23,17,20,21,23,22,18,22,28,20,22,22,24,16
"1693",20,17,20,19,25,18,19,19,17,16,40,18,19,20,27,18,19,14,21,18,17,18,22,20,20,18,24,17,19,22,18,16,19,18,22,19,20,17,18,23,18,18,19,17,32,14,20,20,19,21,25,20,19,19,17,20,20,18,17,19,0,2,5,18,18,18,21,19,18,13,2,18,19,17,17,17,40,15,16,18,19,22,18,18,20,18,19,21,20,19,18,19,17,18,18,21,16,2,20,21,19,19,34,39,21,20,15,19,24,16,20,20,19,17,19,39,16,22,19,27,27,20,9,18,22,15,18,21,19,18,22,20,17,17,19,22,9,18,18,18,15,23,22,20,20,22,20,23,20,15,18,22,20,22,24,22,23,23,21,20,23,22,10,23,23,28,29,19,18,18,34,23,23,19,18,23,19,15,22,21,16,18,14,19,17,15,23,23,20,19,20,20,18,21,23,20,17,17,20,16,20,22,25,22,16,14,22,18,20,18,17,27,20,18,22,21,23,23,19,18,21,19,15,22,24,19,22,22,16,21,26,26,20,15,21,18,15,15,23,16,25,16,19,18,22,13,21,23,20,17,20,14,15,22,22,14,14,21,16,26,19,16,21,26,18,26,26,26,23,25,20,22,21,15,24,16,21,16,24,23,19,21,27,21,25,19,23,17
"1694",22,19,20,19,25,18,19,21,19,18,42,20,19,22,27,20,19,16,23,20,19,20,24,22,20,18,26,19,19,24,20,18,19,20,24,19,22,19,20,21,20,20,19,19,30,16,20,20,21,23,27,20,21,19,19,20,22,18,19,19,2,0,7,20,20,20,23,21,20,15,2,20,21,19,19,19,42,17,16,20,19,22,20,18,20,20,19,21,20,19,18,19,17,18,18,21,16,2,20,21,19,19,34,39,23,22,15,21,24,18,22,20,21,19,21,39,18,24,21,29,29,22,11,20,24,17,20,21,19,20,24,22,19,19,21,22,11,18,20,18,17,23,22,20,22,24,22,23,20,17,18,22,22,22,24,24,23,23,23,20,23,22,12,23,23,30,29,19,20,20,34,23,23,21,18,23,19,17,24,23,16,20,14,19,19,17,23,23,20,19,20,20,20,23,23,20,17,17,20,18,20,22,25,24,18,14,24,18,20,18,19,27,20,18,22,21,23,25,19,20,21,21,17,24,24,21,24,24,16,23,26,26,22,15,21,20,15,15,23,16,25,18,19,20,24,13,21,23,22,17,20,16,15,22,22,14,14,21,16,28,19,16,21,26,18,26,26,26,23,25,22,22,21,17,26,18,21,18,24,23,21,23,29,21,25,21,25,17
"1695",23,20,23,22,28,21,22,22,20,19,43,21,22,23,30,21,22,17,24,21,20,21,23,23,23,21,25,20,22,25,21,19,22,21,25,22,23,20,21,26,21,21,22,20,35,17,23,23,22,24,26,23,22,22,20,23,23,21,20,22,5,7,0,21,21,21,24,22,21,16,5,21,22,20,20,20,43,18,19,21,22,25,21,21,23,21,22,24,23,22,21,22,20,21,21,24,19,7,23,24,22,22,37,42,24,23,18,22,27,19,23,23,22,20,22,42,19,25,22,30,30,23,12,21,25,16,21,24,22,21,25,23,20,20,22,25,12,21,21,21,18,26,25,23,23,25,23,26,23,18,21,25,23,25,27,25,26,26,24,21,26,25,13,26,26,31,32,22,21,21,35,26,26,22,21,26,22,18,25,24,19,21,17,22,20,18,26,26,23,22,23,23,21,24,26,23,20,20,23,19,23,25,28,25,19,17,25,21,23,21,20,30,23,21,23,24,26,26,22,21,24,22,18,25,27,22,25,25,19,24,29,29,23,18,24,21,18,18,26,19,28,19,22,21,25,16,24,26,23,20,23,17,18,25,25,17,17,24,19,29,22,19,24,29,21,29,29,29,26,28,23,25,24,18,27,19,24,19,27,26,22,24,28,24,28,22,26,20
"1696",20,17,18,19,25,18,19,3,17,16,40,18,19,20,27,18,19,14,21,18,17,18,22,20,20,22,24,17,19,28,18,14,19,18,22,19,20,17,18,21,18,18,19,15,32,16,18,20,19,21,25,20,19,17,17,4,20,18,17,17,18,20,21,0,18,18,21,19,18,19,20,18,19,17,17,17,40,15,16,18,19,22,18,22,20,18,19,5,2,19,18,19,21,18,18,19,18,20,20,21,19,19,34,39,21,18,19,19,22,16,18,18,19,17,17,39,16,20,19,31,31,20,13,18,22,19,18,21,19,18,22,18,17,17,19,20,13,18,18,18,15,23,22,20,18,22,20,23,18,15,18,22,20,20,24,22,23,23,21,18,23,22,14,23,23,32,33,19,18,18,34,23,23,19,18,23,19,15,22,21,16,18,14,19,17,15,23,23,20,19,20,20,18,21,23,18,17,15,18,14,20,20,25,6,14,12,22,18,20,24,17,27,12,18,28,21,23,23,19,18,21,25,15,20,24,17,22,20,16,21,24,24,20,15,21,18,15,15,21,16,21,16,19,18,20,11,19,23,20,17,18,18,19,6,6,14,14,21,20,26,19,20,21,26,18,26,26,26,23,25,20,22,19,13,8,16,21,20,24,23,17,21,27,21,23,21,23,17
"1697",20,17,20,19,25,18,19,19,17,16,40,18,19,20,27,18,19,14,21,18,17,18,22,20,20,22,24,17,19,28,18,16,19,18,22,19,20,17,18,23,18,18,19,17,32,16,20,16,19,21,25,20,19,19,1,20,20,18,17,19,18,20,21,18,0,18,21,19,18,19,20,18,1,17,13,13,40,7,14,18,19,16,18,22,16,12,19,21,20,13,8,19,21,6,18,21,18,20,20,21,7,19,34,39,21,20,19,19,24,16,20,20,15,17,19,39,16,22,19,31,31,20,13,16,22,19,18,21,15,14,16,20,13,17,19,22,13,18,14,18,15,23,22,20,20,22,20,23,20,15,18,18,20,22,24,22,23,23,17,20,23,22,14,23,23,32,33,19,18,18,34,23,23,19,14,23,19,15,22,21,12,18,14,19,17,15,23,23,16,15,20,20,18,15,23,20,17,17,20,16,20,22,25,22,16,14,22,18,20,24,17,27,20,18,28,15,23,23,19,18,19,25,15,18,24,19,22,22,16,15,26,26,20,15,21,18,15,15,23,16,25,16,19,18,22,13,21,19,20,17,20,18,19,22,22,14,14,17,20,26,19,20,21,26,18,26,26,26,23,25,20,16,21,15,24,16,21,20,24,23,19,21,27,21,25,21,23,13
"1698",14,17,20,13,25,18,19,19,17,16,40,18,19,20,27,18,13,14,15,18,17,12,20,20,18,22,24,17,19,26,12,14,13,12,16,13,20,17,12,23,12,12,13,17,32,16,20,20,19,21,23,20,13,19,17,20,14,12,17,19,18,20,21,18,18,0,15,13,12,19,20,18,19,17,17,17,40,15,16,18,19,22,18,22,20,18,19,21,20,19,18,19,21,18,18,21,16,20,20,15,19,19,34,39,15,20,19,19,24,16,20,20,19,11,19,39,16,16,19,31,31,20,13,18,16,19,18,21,19,18,22,20,17,17,19,22,13,18,18,16,15,17,22,20,20,16,20,17,20,15,18,22,18,22,18,16,17,17,21,20,17,16,14,17,17,32,33,19,12,18,34,17,17,19,18,17,19,15,16,15,16,18,12,13,11,15,17,17,20,19,20,14,12,21,17,20,17,17,20,16,20,22,19,22,16,14,16,18,20,24,17,21,20,18,28,21,17,23,13,18,21,25,15,22,24,19,22,22,16,21,26,26,20,15,21,18,15,15,23,16,25,16,19,18,22,13,21,23,14,17,20,18,19,22,22,14,14,21,20,20,19,20,21,20,18,20,20,20,23,19,20,22,21,15,24,16,21,20,24,23,19,21,27,21,25,21,23,17
"1699",17,20,23,16,28,21,22,22,20,19,43,21,22,23,30,21,16,17,0,21,20,15,23,23,21,25,27,20,22,29,15,17,16,15,15,16,23,20,15,26,15,15,16,20,35,19,23,23,20,24,26,23,16,22,20,23,13,15,18,20,21,23,24,21,21,15,0,16,15,22,23,21,22,20,20,20,43,18,19,21,22,25,21,25,23,21,22,24,23,22,21,22,24,21,21,24,7,23,23,18,22,22,37,42,0,23,22,22,27,19,23,23,22,14,22,42,19,15,22,34,34,23,16,21,15,22,21,24,22,21,25,23,20,20,22,25,16,21,21,19,18,16,25,23,23,15,23,16,23,18,21,25,19,25,17,15,16,16,24,23,16,15,17,16,16,35,36,22,15,21,37,16,16,22,21,16,22,18,15,18,19,21,15,16,14,18,16,16,23,22,23,13,15,24,16,23,20,20,23,19,23,25,18,23,19,17,15,21,23,27,20,20,23,21,31,24,16,26,12,21,24,28,18,25,27,22,25,25,19,24,29,29,23,18,24,21,18,18,26,19,28,19,22,21,25,16,24,26,13,20,21,21,22,25,25,17,17,24,23,19,22,23,24,19,21,19,19,19,26,18,23,25,24,18,27,19,24,23,27,26,22,24,30,24,28,24,26,20
"1700",3,18,21,2,26,19,20,20,18,17,41,19,20,21,28,19,2,15,16,19,18,1,15,21,19,23,25,18,20,19,1,15,2,1,17,2,21,18,1,24,1,1,2,18,33,17,21,21,20,22,20,21,14,20,18,21,15,3,18,20,19,21,22,19,19,13,16,0,1,20,21,19,20,18,18,18,41,16,17,19,20,23,19,23,21,19,20,22,21,20,19,20,22,19,19,22,17,21,21,4,20,20,35,40,16,21,20,20,25,17,21,21,20,6,20,40,17,17,20,32,32,21,14,19,17,20,19,22,20,19,23,21,18,18,20,23,14,19,19,17,16,18,23,21,21,17,21,18,21,16,19,23,19,23,19,17,18,18,22,21,18,17,15,18,18,33,34,20,13,19,35,18,18,20,19,18,20,16,17,12,17,19,13,14,12,16,18,18,21,20,21,15,13,22,18,21,18,18,21,17,21,23,20,23,17,15,17,19,21,25,18,22,21,19,29,22,18,24,14,19,22,26,16,23,25,20,23,23,17,22,27,27,21,16,22,19,16,16,24,17,26,17,20,19,23,14,22,24,15,18,21,19,20,23,23,15,15,22,21,21,20,21,22,21,19,21,21,21,24,20,21,23,22,16,25,17,22,21,25,24,20,22,28,22,26,22,24,18
"1701",2,17,20,1,25,18,19,19,17,16,40,18,19,20,27,18,1,14,15,18,17,0,14,20,18,22,24,17,19,18,0,14,1,0,16,1,20,17,0,23,0,0,1,17,32,16,20,20,19,21,19,20,13,19,17,20,14,2,17,19,18,20,21,18,18,12,15,1,0,19,20,18,19,17,17,17,40,15,16,18,19,22,18,22,20,18,19,21,20,19,18,19,21,18,18,21,16,20,20,3,19,19,34,39,15,20,19,19,24,16,20,20,19,5,19,39,16,16,19,31,31,20,13,18,16,19,18,21,19,18,22,20,17,17,19,22,13,18,18,16,15,17,22,20,20,16,20,17,20,15,18,22,18,22,18,16,17,17,21,20,17,16,14,17,17,32,33,19,12,18,34,17,17,19,18,17,19,15,16,11,16,18,12,13,11,15,17,17,20,19,20,14,12,21,17,20,17,17,20,16,20,22,19,22,16,14,16,18,20,24,17,21,20,18,28,21,17,23,13,18,21,25,15,22,24,19,22,22,16,21,26,26,20,15,21,18,15,15,23,16,25,16,19,18,22,13,21,23,14,17,20,18,19,22,22,14,14,21,20,20,19,20,21,20,18,20,20,20,23,19,20,22,21,15,24,16,21,20,24,23,19,21,27,21,25,21,23,17
"1702",21,18,21,20,26,19,20,20,18,17,41,19,20,21,28,19,20,15,22,19,18,19,23,21,21,7,25,18,20,27,19,17,20,19,23,20,21,18,19,24,19,19,20,18,33,15,21,21,20,22,26,21,20,20,18,21,21,19,18,20,13,15,16,19,19,19,22,20,19,0,15,19,20,18,18,18,41,16,17,19,20,23,19,17,21,19,20,22,21,20,19,20,4,19,19,22,17,15,21,22,20,20,33,40,22,21,14,20,25,17,21,21,20,18,20,40,17,23,20,22,22,21,8,19,23,14,19,22,20,19,23,21,18,18,20,23,8,19,19,19,16,24,23,21,21,23,21,24,21,16,19,23,21,23,25,23,24,24,22,21,24,23,9,24,24,23,24,20,19,19,35,24,24,20,19,24,20,16,23,22,17,19,15,20,18,16,24,24,21,20,21,21,19,22,24,21,18,18,21,17,21,23,26,23,17,15,23,19,21,17,18,28,21,19,21,22,24,24,20,19,22,18,16,23,25,20,23,23,17,22,27,27,21,16,22,19,16,16,24,17,26,17,20,19,23,14,22,24,21,18,21,9,10,23,23,15,15,22,11,27,20,11,22,27,19,27,27,27,24,26,21,23,22,16,25,17,22,15,25,24,20,22,28,22,26,20,24,18
"1703",22,19,22,19,25,20,19,21,19,18,42,20,19,22,27,20,19,16,23,20,19,20,24,22,20,20,26,19,19,24,20,18,19,20,24,19,22,19,20,23,20,20,19,19,32,16,22,20,21,23,27,20,21,21,19,20,22,18,19,19,2,2,5,20,20,20,23,21,20,15,0,20,21,19,19,19,42,17,16,20,19,22,20,18,20,20,19,21,20,19,18,19,17,20,18,21,16,2,20,21,19,19,34,39,23,22,15,21,24,18,22,20,21,19,21,41,18,24,21,29,29,22,11,20,24,17,20,21,19,20,24,22,19,19,21,24,11,18,20,18,17,23,22,20,22,24,22,23,20,17,18,22,22,22,24,24,23,23,23,20,23,22,12,23,23,30,29,19,20,20,34,23,23,21,18,23,19,17,24,23,16,20,14,19,19,17,23,23,20,19,20,20,20,23,23,20,17,17,20,18,20,22,25,24,18,14,24,20,22,18,19,27,20,20,24,23,23,25,19,20,21,21,17,24,26,21,24,24,16,23,26,26,22,15,21,20,15,15,23,16,25,18,19,20,24,13,21,23,22,17,20,16,15,22,22,14,14,21,16,28,19,16,21,26,18,26,26,26,23,25,22,22,21,17,26,18,21,18,24,23,21,23,29,21,25,21,25,17
"1704",20,1,20,19,25,2,1,19,17,16,40,18,1,20,15,2,19,14,21,18,1,18,12,6,20,22,10,1,1,22,18,14,19,18,22,19,20,1,18,23,18,18,19,17,26,12,20,20,19,21,25,2,19,19,17,20,20,18,17,19,18,20,21,18,18,18,21,19,18,19,20,0,19,17,17,17,40,15,16,0,1,22,0,22,20,18,19,21,20,19,18,1,21,18,18,21,18,20,2,21,19,3,34,39,21,20,19,1,24,16,20,20,19,17,19,39,6,22,1,31,31,4,13,18,22,19,18,21,19,18,22,20,17,17,1,22,13,18,18,18,5,23,22,20,20,22,20,23,20,15,18,22,20,22,24,22,23,23,21,20,23,22,14,23,23,32,33,19,18,18,34,23,23,19,18,23,19,15,22,21,16,2,14,19,17,15,23,23,20,19,20,20,18,21,23,20,17,17,20,16,20,22,25,22,16,14,22,18,20,24,17,27,20,18,28,21,23,23,19,18,21,25,15,22,24,19,22,22,16,21,26,26,20,15,21,18,15,15,23,16,25,16,19,18,22,13,21,23,20,17,20,18,19,22,22,14,14,21,20,26,19,20,21,26,18,26,26,26,5,25,20,22,21,15,24,16,21,20,24,5,19,21,27,21,25,21,23,17
"1705",21,18,21,20,26,19,20,20,18,17,41,19,20,21,28,19,20,15,22,19,18,19,23,21,21,23,25,18,20,29,19,17,20,19,23,20,21,18,19,24,19,19,20,18,33,17,21,17,20,22,26,21,20,20,2,21,21,19,18,20,19,21,22,19,1,19,22,20,19,20,21,19,0,18,14,14,41,8,15,19,20,17,19,23,17,13,20,22,21,14,9,20,22,7,19,22,19,21,21,22,8,20,35,40,22,21,20,20,25,17,21,21,16,18,20,40,17,23,20,32,32,21,14,17,23,20,19,22,16,15,17,21,14,18,20,23,14,19,15,19,16,24,23,21,21,23,21,24,21,16,19,19,21,23,25,23,24,24,18,21,24,23,15,24,24,33,34,20,19,19,35,24,24,20,15,24,20,16,23,22,13,19,15,20,18,16,24,24,17,16,21,21,19,16,24,21,18,18,21,17,21,23,26,23,17,15,23,19,21,25,18,28,21,19,29,16,24,24,20,19,20,26,16,19,25,20,23,23,17,16,27,27,21,16,22,19,16,16,24,17,26,17,20,19,23,14,22,20,21,18,21,19,20,23,23,15,15,18,21,27,20,21,22,27,19,27,27,27,24,26,21,17,22,16,25,17,22,21,25,24,20,22,28,22,26,22,24,14
"1706",19,16,19,18,24,17,18,18,12,11,37,17,18,15,24,17,18,7,20,17,16,17,21,19,19,21,23,16,18,27,17,15,18,17,21,18,15,16,17,22,17,17,18,16,29,15,19,19,18,20,24,19,18,18,16,19,19,17,16,18,17,19,20,17,17,17,20,18,17,18,19,17,18,0,16,16,37,14,15,17,18,21,17,21,19,17,14,20,19,18,17,18,20,17,13,20,17,19,19,20,18,18,31,36,20,19,18,18,23,11,19,19,18,16,18,36,15,21,18,30,30,19,12,17,21,18,17,14,18,17,21,19,16,12,18,21,12,13,17,17,14,22,21,19,19,21,15,22,19,10,13,21,19,21,23,21,22,22,20,19,22,21,13,22,22,31,32,14,17,13,31,22,22,14,17,22,14,10,21,20,15,17,13,18,16,10,22,22,19,18,15,19,17,20,22,19,16,16,19,15,19,21,24,21,15,13,21,17,19,23,16,26,19,17,27,20,22,18,18,17,20,24,10,21,23,18,17,21,11,20,25,25,19,10,16,17,10,10,22,11,24,11,18,17,21,10,20,22,19,16,19,17,18,21,21,9,9,20,19,25,14,19,16,25,13,25,25,25,22,24,15,21,20,14,23,15,16,19,19,22,18,20,26,16,24,20,22,16
"1707",19,16,19,18,24,17,18,18,16,15,39,17,18,19,26,17,18,13,20,17,16,17,21,19,19,21,23,16,18,27,17,15,18,17,21,18,19,16,17,22,17,17,18,16,31,15,19,13,18,20,24,19,18,18,12,19,19,17,16,18,17,19,20,17,13,17,20,18,17,18,19,17,14,16,0,12,39,12,11,17,18,17,17,21,15,13,18,20,19,14,15,18,20,13,17,20,17,19,19,20,14,18,33,38,20,19,18,18,23,15,19,19,12,16,18,38,15,21,18,30,30,19,12,13,21,18,17,20,12,11,17,19,10,16,18,21,12,17,11,17,14,22,21,19,19,21,19,22,19,14,17,13,19,21,23,21,22,22,12,19,22,21,13,22,22,31,32,18,17,17,33,22,22,16,13,22,18,14,21,20,9,17,13,18,16,14,22,22,15,14,19,19,17,16,22,19,16,16,19,15,19,21,24,21,15,13,21,17,19,23,16,26,19,17,27,16,22,22,18,17,18,24,14,15,23,18,21,21,15,16,25,25,19,14,20,17,14,14,22,15,24,15,18,17,21,12,20,14,19,16,19,17,18,21,21,13,13,16,19,25,18,19,20,25,17,25,25,25,22,24,19,17,20,14,21,15,20,19,21,22,16,18,24,18,22,18,20,8
"1708",19,16,17,18,24,17,18,18,16,15,39,17,18,19,26,17,18,13,20,17,16,17,21,19,19,21,23,16,18,27,17,15,18,17,21,18,19,16,17,22,17,17,18,16,31,15,19,15,18,20,24,19,18,18,12,19,19,17,16,18,17,19,20,17,13,17,20,18,17,18,19,17,14,16,12,0,39,12,13,17,18,17,17,21,11,13,18,20,19,14,15,18,20,13,17,20,17,19,19,20,14,18,33,38,20,19,18,18,23,15,19,19,14,16,18,38,15,21,18,30,30,19,12,15,21,18,17,20,14,13,15,19,12,16,18,21,12,17,13,17,14,22,21,19,19,21,19,22,19,14,17,17,19,21,23,21,22,22,16,19,22,21,13,22,22,31,32,18,17,17,33,22,22,18,13,22,18,14,21,20,11,17,13,18,16,14,22,22,11,10,19,19,17,16,22,19,16,16,19,15,19,21,24,21,15,13,21,17,19,23,16,26,19,17,27,16,22,22,18,17,14,24,14,17,23,18,21,21,15,16,25,25,19,14,20,17,14,14,22,15,24,15,18,17,21,12,20,18,19,16,19,17,18,21,21,13,13,12,19,23,18,19,20,25,17,25,25,25,22,24,19,15,20,14,23,15,20,19,23,22,18,20,26,20,24,20,20,12
"1710",42,39,42,41,47,40,41,41,39,38,34,40,41,42,29,40,41,36,43,40,39,40,42,40,42,44,40,39,41,44,40,38,41,40,44,41,42,39,40,45,40,40,41,39,24,36,42,42,39,43,45,42,39,41,39,42,42,40,39,41,40,42,43,40,40,40,43,41,40,41,42,40,41,37,39,39,0,37,38,40,41,44,40,44,42,40,41,43,42,41,40,41,43,40,40,43,40,42,42,43,41,41,18,11,43,42,41,41,46,38,42,42,41,39,41,33,38,44,41,53,53,42,35,40,44,41,40,43,41,40,44,42,39,39,41,42,35,40,40,40,37,45,44,42,42,44,42,45,42,37,40,44,40,42,46,44,45,45,43,42,45,44,36,45,45,54,55,41,38,40,32,45,45,41,40,45,41,37,44,43,38,40,36,39,37,37,45,45,42,41,42,42,38,43,45,42,39,39,42,38,42,44,45,44,38,36,44,40,42,46,37,43,42,40,42,43,45,45,41,40,43,47,37,40,46,41,44,44,38,43,48,48,40,37,43,40,37,37,45,38,47,38,41,40,44,35,43,45,42,39,42,40,41,44,44,36,36,43,42,48,41,42,43,46,40,48,48,48,45,47,42,44,41,37,44,38,43,42,44,45,39,41,45,41,43,41,41,39
"1711",17,14,17,16,22,15,16,16,14,13,37,15,16,17,24,15,16,11,18,13,14,15,19,17,15,19,21,14,16,25,15,13,16,15,19,16,17,14,15,18,15,15,16,14,29,13,17,15,16,18,22,17,16,16,6,17,17,15,14,16,15,17,18,15,7,15,18,16,15,16,17,15,8,14,12,12,37,0,11,15,16,17,15,19,15,13,16,18,17,14,3,16,18,3,15,18,15,17,17,18,4,16,31,36,18,17,16,16,21,13,17,17,14,14,14,36,13,19,16,28,28,17,10,13,19,16,15,18,14,13,17,15,12,14,16,17,10,15,13,15,12,20,19,17,15,19,17,20,17,12,15,17,17,19,21,19,20,20,16,17,20,19,11,20,20,29,30,16,15,15,31,20,20,16,13,20,16,12,19,18,11,15,11,16,14,12,20,20,15,14,17,17,15,16,20,17,14,14,17,13,17,19,22,19,13,11,19,15,17,21,14,24,17,15,25,16,20,20,16,15,16,22,12,17,21,14,19,19,13,16,23,23,17,12,18,15,12,12,20,13,22,13,16,15,19,10,18,18,17,14,17,15,16,19,19,11,11,16,17,23,16,17,18,23,15,23,23,23,20,22,17,17,18,12,21,13,18,17,21,20,16,18,24,18,22,18,20,12
