# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Aug 04 12:51:57 EDT 2022 [seed=1659631885902]
state	Collection.rates.BU.CA	Collection.rates.BU.CT	Collection.rates.BU.FL	Collection.rates.BU.MA	Collection.rates.BU.MI	Collection.rates.BU.RI	Collection.rates.CA.CT	Collection.rates.CA.FL	Collection.rates.CA.MA	Collection.rates.CA.MI	Collection.rates.CA.RI	Collection.rates.CT.FL	Collection.rates.CT.MA	Collection.rates.CT.MI	Collection.rates.CT.RI	Collection.rates.FL.MA	Collection.rates.FL.MI	Collection.rates.FL.RI	Collection.rates.MA.MI	Collection.rates.MA.RI	Collection.rates.MI.RI
192000	0.42822182573564327	0.04548187276153497	0.3778603499945034	1.6806341298034013	0.025123198401846424	0.19726679662774663	0.9261750176760841	0.20643679129255424	0.5675282494258771	0.002785383196689885	0.21128951748629568	0.42953617198491606	0.5459859190743878	0.8397225141537823	6.478447096387994	1.3588512867830553	0.7100365524709009	0.9931416265734618	0.663422706937445	1.162215988341886	0.09246886392865868
193000	0.12845538494947864	0.019056306607934247	0.20732381877504402	1.2166786346730334	0.06106581989680588	0.05141288421589252	0.22163115666768826	0.13301397802410447	0.8106848242499807	3.66259293476104E-4	0.3061892795482261	0.09514465282671582	1.1020196564936036	0.5626799098899369	2.070013387719236	0.6083976499907348	0.7983578524284787	1.0247650498120742	0.3607937824408919	2.409008926470848	0.11238436008141486
194000	0.09829371488725652	0.06811278922749918	0.7769508471863193	1.1728746722369447	0.3260872582654337	0.16161584599306594	0.771601358422979	0.021983563066158847	1.1930820999633573	0.0024473508655716166	0.7317997623970747	0.5570052481088694	0.5543097138560363	1.1112336591392185	0.11998095646547087	1.0429949430252436	0.34097249511735517	0.3007250276496316	0.8282216359868569	0.7423482072298934	0.6486300988910899
195000	0.06618801464075334	0.07337464013529804	0.4355659428169447	2.4714261587367896	0.38253483426377155	0.0978118290976438	3.593582858821491	0.028000073078516055	1.3210129642834216	6.927186256628176E-4	0.8749385851336237	0.19421955755194237	0.6273897599981251	0.5880132335730908	0.6005290210770095	0.22068806224501955	2.2629586577927543	0.3554231852707368	1.2442680729360875	0.4221091206483836	0.2181865863944449
196000	0.20145623051085057	0.16503837492126985	0.1834616894143385	1.7071184764182221	0.6274750006865207	0.04896265552094064	0.6904253138060386	1.0191459930691926	1.3287557912029362	0.005021743458897931	0.49376309872994845	0.2006226184212933	0.272697005439739	1.6049264343253247	0.3792183963233435	1.8429473099963056	1.4306763579795845	0.6235488519357302	0.13825069652887526	0.43627697440005186	0.4335564248530312
197000	0.09347363483239944	0.23664113761941818	1.2269760093922695	2.2960815034275597	0.2853355365138647	0.032382989756358165	0.2670971203110833	0.7532240303752381	0.3459941900628809	0.014623012694891156	0.8057770041106281	0.3404527238211784	0.2729257636380656	0.8755659062181399	0.2889159080720159	1.051722151356353	0.5934791005478279	0.318471506740909	0.09967412283725752	0.21640514824004992	3.3472130743442197
198000	0.4530622474743717	0.5432950043036674	1.6553380658832237	1.3838907254722665	0.11500345845930425	0.21791620797641695	0.6159844960702536	0.3980580026515535	0.9156880278224533	0.033967288165674805	1.8622600779608953	0.473191807388669	2.2006945320044213	0.35034167817668815	0.9513920878401855	1.9524576233294721	2.465560133796629	2.1245072762686044	0.05767170447572565	0.5732266890976859	2.428686546117068
199000	0.334963749653694	0.1287495088584999	1.3520525164757584	1.6849595362799867	0.0469049216745195	0.07299980745398775	0.7400758408194742	1.8259358582759004	2.9140354854952744	0.23230254989671148	0.6265331915163749	0.8973682695253729	1.0986139324653499	0.8019951638309345	0.6515349166511846	1.3186032160676333	2.0653647632841143	1.351877068653296	0.15764468167965817	1.6575605041129675	0.7981862775658602
200000	0.5637952321189154	2.047331907641613	0.7668834661157132	0.9616472276215525	0.06108579945676618	0.060914493773439604	2.2270596172861796	5.068152919029493	1.2393827912759658	0.6497626571361033	1.0094680981696365	0.37293877871440323	0.30165304034280344	0.0590772792375166	1.2345662023670387	0.8021382834483299	0.8224988086981336	0.1971586176299419	1.4931052031737033	0.5408554560061403	1.28801557954384
201000	0.47674254569642066	1.9747705192746627	0.16314799415791584	3.597179138050813	0.011210635485401457	0.3749650884342139	0.3639896111407048	3.2800689993032606	1.2521147179394307	1.0416400293270576	0.2213732502622224	1.35405988120696	0.6661172923444683	0.03917890398452125	0.2920033694045978	0.5629037976093844	1.2354983487576778	1.2150910383877263	1.1395785231890658	1.5564228765131536	1.2409987185782236
202000	1.2864517207710846	0.4167454963825676	0.19827314928844186	1.1222322115670482	0.031031807768841596	0.3931186486265141	0.49184898126543797	1.334185731555524	0.3164362555404958	1.7702401904535594	0.6494710717479358	1.7546309849018038	0.8576719588721715	0.16585400496055833	0.4476990437241297	1.349518450457424	3.1350352916999866	0.8960818366885389	0.44002783359679465	4.885646196807081	1.0148148585003323
203000	0.7475218470106308	0.5336502212182082	0.43849670053689366	1.6306179388614614	0.2768073460179889	0.40791032746432665	0.2082710579960232	0.7533355062120649	0.5634730721133125	1.1611330464082814	1.2864826511733933	1.4417517937957582	0.9306689091791409	0.7325798158923276	0.4173908423408808	2.7015264146423426	1.383763620147905	1.3202878223775716	1.5010991946042236	0.3905624921732067	1.101557325842923
204000	2.3228961393286798	1.1921289346361432	0.13071011122439474	2.0854234836940053	1.5014305309213871	0.09311625417709454	0.1152673923308909	0.1595236713760237	0.9476963770494521	1.4285644902140897	0.7610117948347678	2.9447847760096635	1.006223077821706	0.189579001642215	0.07353963433720848	2.3346140402336317	2.579686921382435	2.1952516785782805	0.7729377787670318	0.08657017533574828	0.6398493475161198
205000	2.5458776639402534	0.9918309965098244	0.04766714522431936	1.7560549420180889	1.1980369392955745	0.17347931934583072	0.27710600264214236	1.0951278849776718	0.9817265398176548	1.0269693288818553	0.7227200703518991	1.5532404171718257	1.3552245647971317	0.25605674624428443	0.03505707879290314	0.7064891204866062	1.200348631122666	1.1430547194234693	2.562944058972924	0.25820358233764773	0.8642663966438091
206000	2.727692563166558	0.3228965446923714	0.5043559732681369	1.4369043402020063	0.2681398150530088	0.37202367663384434	0.5564594636117688	0.5127595134227155	0.7283495485259147	1.1012370454371045	0.19912051555426968	1.9837491538685992	1.9039045341641967	0.2807898952735	0.04801631264626127	1.6878438707020582	0.8509962413380179	0.3939400043856862	2.6538053927409897	2.1981865128228795	0.40183821141300635
207000	0.6488200286848171	0.08593503498217818	0.46254255953768764	1.502394439268959	1.9229690750603237	0.5710159394081271	1.4579689835179765	0.7525626217433872	0.8124257672626632	1.7213732351255777	0.13384435788449417	0.948264917550587	2.7164684895130042	0.1855521166634723	0.1784119986655815	2.947735206541991	0.7058651469940806	0.07318666616217785	2.054236124958902	4.012487845306405	1.1248006029006083
208000	0.5756190804955125	0.20072733603301124	1.0798582372195593	2.5133329570567664	0.6870067550765244	0.9692527735803423	1.0516063475963657	0.47717702807704504	2.8794206567329392	1.9908086705656014	0.3225503342225908	2.2156631252334025	2.5647065879107895	0.4681380704106101	1.2556280784862537	2.693532163959304	0.18691007860967396	0.1031661263089689	1.4638080905136552	1.3455225182480135	0.39092880936253277
209000	0.5840980448146292	0.23574644663785613	2.5248172735099854	2.7666613224648797	0.3039281653201221	0.11962193437565868	1.6929502743018556	0.17017261869111816	3.1815738771495172	0.8510239873660462	0.19042909125356702	2.071897624854749	3.2771328071851973	0.18176427668041598	1.7928587756162129	2.8215783234051264	0.34697662078056607	0.09138420350049332	0.7002502000188806	2.1562722688736486	0.6957596260673867
210000	0.5358518030047337	0.18716680256942234	2.8469815652868378	1.5750310922486561	0.5089906464689976	0.5258603265399017	3.2980267403929067	0.19788550767389923	1.6539036003527536	0.504805910320216	0.08039720453334386	1.173979481192532	2.602130317263446	0.18699314301282643	0.7557081373984239	2.493304281855463	0.2331979753291973	0.3197782912527558	0.949350900466059	2.07566212509544	0.4262460603775024
211000	0.29530150459957805	0.4531130994572835	0.7023177590309486	3.943216569622272	0.3572498378099866	0.5130703114529048	1.2167213842519846	0.6039359215610143	1.9773358040004019	1.7422963343859286	0.007007442976992425	0.3921623527973814	3.7031818655755298	0.892230078036758	0.7453177542620634	0.6773905514207369	0.3702974371972967	0.798459923912979	0.2342518263165984	2.0403565828052406	3.5790384738938235
212000	0.3814778514158986	0.441516847202464	0.4715710616983269	3.389425750233827	0.09373490946603565	0.7901920555871815	2.071769958955322	0.6805809650007544	1.545132200018012	0.825297690327549	0.012639364610047756	0.2912554429458794	6.146409060825822	4.597307403719912	3.8566682423281278	3.215110971532164	0.4403714626600558	0.31940760947785907	0.5465125198067179	1.5605447910497743	1.3058417413633299
213000	0.20661829532239812	0.62209867031028	0.8688713057469912	3.7057943671389086	0.09947752035291056	0.9051907963569604	1.4492967418022866	0.4010522538026296	1.3356571862251967	2.111858376587239	0.16659065415841054	0.4712823395318213	2.9656353871182852	2.2049871322077927	0.4223107595456029	1.1016070837187157	0.2858128797022859	0.5936631745620582	0.4714655508514818	2.0933094487788564	0.5893597532005398
214000	0.40197467980238294	0.4567619135169514	1.6551549249313233	1.3867947121350122	0.18058288973317216	0.4761490367058397	0.4913547047897779	0.2702073416107806	0.795997554558092	2.5095255083991037	0.695058644871386	1.9668201362298778	1.2629689076536736	1.278720861448257	1.072838377807357	4.2485234845736235	0.08633871933776037	1.9468771298050132	3.5524319457886095	1.5833120647239236	0.45772675096808935
215000	0.9652414064913906	0.4681732563612967	1.277446136154878	2.020522839520902	1.307178027766639	0.8147618132656494	0.3754808484025579	0.2483773126419197	1.227973016363072	3.345460152696202	0.09319706761957337	1.7227778284570685	0.9514883244626066	0.7458153771937953	1.4542538564210874	2.82066067513998	0.2861805779590728	1.7231969870225259	0.658236765846156	0.8054542813784046	0.3054828825135527
216000	0.7347242147999028	1.513973176981305	1.1146616549782198	2.0285050232500583	0.27981127835887176	0.47516582581901884	0.2759106381093794	0.07551410539367553	0.5521163113307767	2.5749763201156406	0.06517830835148312	1.8122216415229389	2.052932227051469	1.8568117899087795	1.3701899116212288	0.20357008473258142	2.2724431210808476	2.2381481586078866	0.4111030804141065	0.5016019315326302	0.14798439330727198
217000	1.56126697906169	1.0075892438758611	1.5213426237436456	0.49846849435575596	0.4251240991611694	0.11597310062584791	0.3225307729793074	0.05661798107144942	0.15089627553236346	1.3518696832971209	0.1497926650756859	0.8033313932127758	1.4355177939462727	0.9587240940926268	0.9152124535042595	1.0387588447140754	1.1591845154778833	0.6021779530008876	0.9047725658685992	1.5366177387909024	0.20692968403470313
218000	1.2243085579826762	0.8339825808957765	0.9095347048056984	1.3745632319253882	0.28973601554366124	0.9890110056981127	0.19216095184807344	0.06602770916304909	1.7864876992736938	0.905978266269905	0.34495092129859833	0.09529246104187507	3.1109675982274476	1.8458940087170657	0.9357479802380897	0.2941360954078627	0.8787972254493016	0.170947910644377	0.5802081703664282	0.18496713187544464	0.42871321739926815
219000	1.2604404050879356	0.2363632006221366	1.6394480108589864	1.0891501667097094	0.2725452616848174	0.9667107830202886	0.19926562115433297	0.17486324533008002	0.9023488780130002	1.1270830051552332	0.24793148864002876	0.04804883349510074	4.1279297276352995	0.3668551937978136	0.8293960690443373	0.18802841627704772	0.8512379081770186	0.20986839314732955	1.9610510653481394	0.5944459783207502	1.3225859963005424
220000	1.6379395561864076	0.3017680938711626	0.4949284238182708	1.7347694987742381	0.29399177405327487	1.0068736425142437	0.4222463972011722	0.2955998754638053	0.6449625331494304	1.0904046059195456	0.4148250336586671	0.24346296695165032	2.297739762316568	0.536362155708244	0.6564692945909145	0.5186573045217016	1.5643928474127997	0.4262433344946403	0.9064838290336226	1.4245610095942645	0.9713008311231788
221000	1.0166582304173413	0.16459696482259012	1.6519804932943654	3.3968440950811805	2.317827646386857	0.4745150807785423	0.3266867661190357	0.14236417495043216	0.6771926994566975	1.2118450737012663	0.37795092064499847	0.28728208501769303	1.1271207257262774	0.49786095758736804	0.44616600027187725	2.40610138236474	2.966514608537347	0.8047348085089886	0.32350122633368134	1.5161490163503757	0.584291335649963
222000	0.3530257472773664	0.32362607833875795	1.3199679112953218	1.348941927254939	2.769084010759315	1.0177074518905371	0.9160447515632336	0.33490687375599676	0.6053198827665437	2.1166485045376024	0.37635847908511866	0.7044381185851847	2.1033019553416086	0.4394377381476443	0.40967705731813064	0.6556708236278891	1.1484878197667594	1.309338376072081	0.10303711780142494	0.2945253468967359	0.9174131513052898
223000	0.34129728450155694	0.3579623612168078	0.5731575943680377	1.9288896109974707	0.19123781896196337	1.43319255058471	0.7346500885176654	0.3004471516398799	0.8166909911837579	1.7886437646834443	0.02158515440950303	0.24454657458374657	2.0656685365639094	0.7477416039915458	0.2406671934148347	0.2519501753807319	1.9923586653385408	0.9381431923631385	0.17752823286897237	2.1960991751447647	1.8610129306214127
224000	0.050850261013909104	1.0201960276665734	0.818689560459806	3.481380267050021	1.263359525488466	1.2355219933756005	0.2977666498955162	1.176315669982581	0.618785912713634	1.08194726426075	0.11295688878969272	0.09367757496605943	1.1796917192015197	0.22471402148881048	0.866571370374663	1.2135058788417772	0.7441102307411356	0.353995472155625	1.799265006865093	4.500130048038962	1.4004417619511493
225000	0.1306412408227433	0.2915356386469001	0.5631222238465671	0.6550722198269204	2.6461909290893666	1.8177476438685483	0.22669569252248775	2.8915276112355417	1.2983385443009432	0.5150499241420926	0.6269690360656857	0.9246944623508702	3.0598619995912903	0.3221974475858936	0.8913744606684154	0.5841644045126013	0.394498293917425	1.1265376827802225	0.8724342240736427	1.3846257759094687	0.6709346597817499
226000	0.08055695669269412	1.0673533524951742	1.0537430612448577	0.9392211654999424	1.919512633135635	0.6069271047025379	0.21041503168317827	1.4033791101042046	2.0589106602790372	0.400788763201417	2.8342507026372106	0.559593894990724	0.92202854196953	0.05679953926254782	1.2058504049868564	0.2646880544423266	3.517435563791529	1.0363598976270778	0.7982463757058053	1.546231749508141	1.0687574091606231
227000	0.22017149576643052	0.9035666227891637	0.8992935664024992	1.6295931291575196	1.4917312524809148	1.0335102009960182	0.15271469408662403	1.3294532698154595	0.5759662290312862	0.45373236007327156	2.3109699006593343	0.5977014928512451	1.1623996527488734	0.8642225992555839	2.811301137010202	0.21927604520608726	1.067625592621716	1.1623469062692025	0.3259553353163565	2.3021412055956607	0.347357867005439
228000	0.06570861155315594	0.31812587463793035	2.4725117199003144	2.608005093983882	0.6905371724034295	0.6945504401625343	0.16963806836303455	0.8553373872769862	1.5656554717183646	0.11169587536348832	0.4624211415032462	1.227407737828905	3.0215778330460124	2.5598244578246274	2.2824949708555784	0.33719993719859165	2.077905757301967	1.482208102270694	0.7230477663488647	1.744150410534521	0.37710211642962105
229000	0.022662257604249832	0.38708049479677253	2.95719771059576	1.8476006468403003	1.040806911771616	1.2182273444103886	0.2597195532775812	0.4109337448415898	1.5623877969454032	0.12765172152496956	0.6967653809428518	1.4208359322257427	3.2499235638619526	0.8096507976928071	3.2842963041422024	0.07493163137029167	1.1546536892992563	0.2434629458381016	5.9080101748006655	1.4055910229105546	0.3408439150802691
230000	0.0962471763534076	0.3508944279040741	0.5434561030821257	3.1842173524145987	0.23749235526485588	0.3969228248702435	0.034991395676824515	0.6169274130317689	0.6165349328677426	0.03758627299812149	0.7458161256412865	3.1857964997010213	3.792856348228954	0.32886756168685055	0.5011545951912444	0.6061277116989716	0.6757225759813474	0.46415911717081726	2.3851107723004503	1.4736207298258666	0.45905605789550735
231000	0.6305849295527008	0.49822742761618166	1.7214253260966672	1.2223734970233349	0.6028125051984579	0.2829143740251908	0.052954369728463846	0.8356936169558569	0.23433343805528314	0.036727497983150274	0.4222478667217031	0.3986234133554398	3.388416781755287	1.0035542316796626	0.39181062170260217	0.9839824740867722	0.6734118350002934	0.355714485635096	1.3777943596640472	0.8925702163651112	1.3182153801817371
232000	1.2564979386772743	0.8879708069952733	1.7011178577072756	4.49237642020913	0.5162322987927522	0.6150032266317886	0.19833678720394932	0.2758790125926383	0.2852758725617415	0.19407261008487808	2.3668073068726363	0.3256909112383421	0.5582357502724004	0.30182748821248684	0.1933672558230008	1.9118718850704362	0.2683219833454598	1.7394626758574554	1.6720549585363709	1.523104782881068	0.402946128144337
233000	0.5797944504853121	1.2604217255205579	0.6787299761644313	0.5410262731138873	0.6420607966431788	0.4198776603316426	0.08119940986298829	0.9384987535103091	0.5370952706917419	0.5354328476477451	2.3613247238557475	0.20380919589908222	1.0384088964078022	0.24445388958691666	0.3559391219590753	0.32347815402121405	0.31446280088933165	0.9943035089711202	2.1584389609115	1.7260436827912136	1.0222000508290645
234000	1.8428708734684667	0.387451858491819	1.9797191416489384	1.1005613088173538	0.8887707990633856	0.4049778418803427	0.10451955405670546	0.8736955234478601	0.8118007883781819	0.5643589942690077	0.4065422042007982	1.6585578881149943	1.623392566425233	0.26497084176613356	0.09886488615221573	1.0757966127343666	0.4316984941431297	0.2945950002383759	0.7957121554441096	1.9475397531709393	0.2483234104529458
235000	1.1416251043181345	0.2493190935412918	2.491349050842567	1.426334622542303	0.8076875736853597	0.042393848372120825	0.3291490823510338	0.6670658967386317	1.0539158676547549	0.8013516625436132	0.7595667976193523	6.944488466650057	3.628206692389049	0.17629527989870797	0.06069230641473973	1.488075970292528	1.392387108454792	0.3771191006444969	0.5515766555151288	1.6082255759321449	0.06336729811579336
236000	0.40453402775776875	0.21040059490504398	0.5507416499356812	0.24354935233076527	1.0094757108759194	0.15133668450720675	0.38982303846901206	1.920194195597469	2.015283200716849	0.5154551192308536	1.4566538816204089	1.3191307330197368	1.2221296895793157	0.27353423485342193	0.09271160137190179	1.528136518653717	2.25183607027616	1.2929804597571481	0.3257278348315542	3.142294381498451	0.07927474621585155
237000	0.6399727054636207	0.45136799901401853	0.2375769606997019	0.3497311969127816	0.4788794837790955	0.06129800756637647	0.3888451639091861	0.5596152533504853	0.5239837383367952	0.3211755339141782	1.3305185304660112	0.6322709858724495	1.3525844477893016	0.33959780788338234	0.06921640801989211	1.4740051328050074	2.5194311157281746	1.6938849205534368	0.7370286622835579	2.318736852330915	0.12284971195597509
238000	0.23546111408296994	0.6123674744949392	0.8414954353843089	1.0627352086383193	0.25350331439396545	0.1725079632643219	0.027152506341551762	0.2318110855265524	0.2643339232562034	0.43748981595846625	0.6451180161839474	0.8170464884056668	1.1257550959015683	1.1355541886178084	0.28975160304797803	1.2074205610538862	0.6123486743178228	1.7103888649476415	1.699933844771456	2.4137745820356553	0.17667981773644256
239000	1.045295758347205	0.4110365925854801	0.3545202011545641	1.475207623073592	0.9832681462900994	0.12172501307902922	0.03809969386015714	0.994402903725765	0.1783244621292151	0.5716398016015246	2.1536335670187388	0.5041577068507899	1.5379103251585784	0.8301515452461534	0.8108468754966848	0.6495785712863983	0.3973966997086845	0.9482539705121971	0.8951182890005364	3.4053856132357745	0.09453270365358941
240000	0.6864334473458903	0.3445917029621349	0.29766300691884906	1.4606284082145016	0.7062156449384606	0.07818861505450811	0.13174917374509226	1.3248868808300425	5.851124560162013	0.7674141993109296	0.8883583990752811	0.2142018040513557	0.5176272285215171	0.32077921666582115	0.8645952553226421	0.6317032686051196	1.1191694398217562	0.5751796537832815	0.9212222818681066	1.1683962901656473	0.05164178396110485
241000	0.2457630632589821	1.0739467099216897	0.2710338563038734	2.4441862528483753	0.21274327436151794	0.3250844645038708	0.014264492336323249	0.766071660070431	3.2319474948496287	0.28997592759063473	0.3637575440342308	0.748755972688423	0.2730308742862535	0.815729216132768	0.6345419318840707	1.3789947245873493	1.5091729549277515	0.13786330802218816	0.7175743090586758	0.22685688157557007	0.3132858441892457
242000	0.19590936596828581	1.9475679742353813	0.2196958923116727	1.9053023483125928	0.8941562280450245	0.4962123138898325	0.016312463359433024	0.39096362200603135	1.298162196263399	0.21258747596409977	0.6171694322721751	2.3199995303504504	0.6629506771896378	0.5230895921425632	0.8227594812220396	0.5432024739994563	0.9281129635749713	0.5494872374552637	0.20749621604667043	0.31289837051910285	0.3632168460654403
243000	0.4528213289980736	0.6062288602879337	0.2018511099462929	0.5425994118389948	0.4583717218670442	0.1733356927444983	0.026830689523579768	1.161403486657437	1.7964533013826185	0.13691316655438981	0.424049767089007	0.627016723097008	1.2354863438868169	0.04987379031320083	1.1446047419693899	1.2986294563430985	0.7044376333790991	0.8875396062498252	0.5268762861098779	0.6981821337133994	1.1621239005785213
244000	0.5700206279595584	0.20909138759328477	0.3303573787073139	0.7133185165675506	1.3995744288315741	0.11465204255536185	0.010812411361601836	0.5944313802959158	0.589302670300154	0.3254914354861616	0.11298517185454869	0.6893146981548475	1.2459621038980053	0.07379446202756001	0.8418562775927299	2.145789205739466	0.385135043717645	0.883118153968399	0.30039260712048127	0.5956713119860779	0.9937282242250629
245000	0.39646431625169637	0.03605767975439326	1.097881186076852	1.5036900265370399	0.7346201676627946	0.13798574062739108	0.0074756951421607945	0.7527915422784395	1.6102524619796825	0.11705931273690172	0.8089584579170729	0.2900240782344581	1.3316159546923814	0.013262698013846939	0.6837728619401401	1.6825450447807913	0.38774538526273244	0.3602637308394664	0.09291096411154981	0.27762780141407595	0.9438950387331398
246000	0.3908486653375573	0.04650744147813189	1.4169577526093435	0.33333015776613717	1.3707898438344783	0.3449502881174693	0.06345689326247321	1.3143918944183188	0.22718124200049244	0.14466909036216677	0.347548723713681	0.1433391803814609	1.4944285572981417	0.002224888141853291	0.5010331419604428	0.7821301571848628	1.2881931353030909	1.6071115481140017	0.24956964176300928	2.0104821841033584	1.367321539616502
247000	0.7960278788621642	0.1409637184604294	0.22373632906490912	0.6754472685485607	1.3388215945135695	0.206158819205435	0.05484016842386931	2.3036287026570985	0.4465896217758851	0.5674923218383056	0.5956228744925225	0.3353422302927173	0.7500553326330975	0.004742690986903423	0.2829595794286967	0.9082182626498189	1.3078145295853374	1.8645623066698092	0.38173749099116855	1.9932918956266739	1.1378005362992076
248000	2.4188842234601844	0.3868950530874306	1.4688966493004096	1.2124761108162512	0.9063794114578245	0.4048843226465947	0.2097517600541226	3.5336536068765327	0.5967869191198578	1.2448252228251213	0.37423385112147006	0.36580480923599673	0.9426955180250626	0.027312536312620445	0.4891839403428267	1.1538108385698447	1.5959202095937746	1.8557768688907845	0.7240827078871497	1.8356138123649177	2.604062104474535
249000	0.9890196964030632	1.131035502340917	1.3330945941464105	2.0565131940002463	0.7405891555921867	0.5368208184858102	0.1958987276166828	1.1390569855223363	1.0768766616937886	0.7710996743252869	1.378049413971045	0.433645241196644	1.9053093513150916	0.012595554160683116	1.7080457746835382	1.0967139096948293	1.0493565091910013	0.5492933366019088	0.6904295562644793	1.0170005755308709	2.68699708784921
250000	1.4487707139544737	0.34055029778295937	0.18952125636807807	2.6178150656571173	1.6545881932129474	0.3020256313985913	0.3818793543207073	0.448598723121498	0.7671402060793153	1.3167155660119585	0.8872987600562094	0.7621625035059388	3.284464157065771	0.01248052211885582	0.5826838641271586	1.1212810964055513	1.142291691342603	0.3609971156650113	1.231012045913535	3.2121662360522407	0.8962682841642984
251000	1.8572177438272004	0.24535288807107913	0.6946129024880079	4.350088181334954	1.403524937529141	0.7820335290420362	0.0569071666670488	1.6314112720687979	1.2971799054329158	0.9429201050069433	0.9931586161814452	0.39072249709596996	1.7099484605346804	0.013689542330943548	1.2077006955237923	0.9295295835917032	0.8081166553778628	0.9177851248659219	1.1288351552847442	2.3035105170804506	1.7198958938265902
252000	0.8492624057141303	0.34679110978328653	0.38380686699655764	2.0651564755522314	1.6008000288563122	0.4220343318090487	0.153280481355695	0.6624890127306101	4.015341294706644	0.46265822930757866	0.766699953387127	1.200859785007742	3.0924498583983664	0.05008128414840129	2.329109795884442	0.6237330396772813	0.6226454821871682	0.7334861727036948	1.536687363943304	0.9444091133207575	1.637382460208963
253000	1.13547139769125	1.4736554543705256	0.40701955831872716	2.0788434220762597	0.6223804725524056	0.8424783246812995	0.1412880088684551	0.7299703236169442	1.671917111682832	0.05618952612504214	0.7101289783591012	0.3338335812462069	1.0337857664598693	0.16677929907535877	0.525447774496983	1.9045047673447426	4.28784456721156	3.936288645714915	0.8655474854076104	1.08952168270764	0.5745780071027791
254000	0.38051991471184743	0.6889552589412455	0.954313509309098	1.6543035577984342	1.2866978993385996	1.7028716909766837	0.06144412708447806	1.8555941162263365	1.0800413306339385	0.02067864584210391	0.8491703638849905	0.974628849630821	0.6430333159499175	0.22418825524780636	0.021887454010361063	0.7171319916852708	2.3528925081203367	1.341270487280137	1.8901844169986974	1.2765786391267795	1.7855390975919878
255000	2.2883785838633086	1.3306581322593647	0.591835405583404	2.1594030841191434	1.426970511415555	0.719430705833239	0.038195935787596016	1.3316916426194778	0.9055418123874805	0.03645153437859426	0.418542091200777	0.6473005005281256	0.4509108750491887	0.36612958026783915	0.06274474888380904	0.22853872728980604	2.232213641514619	1.7739496821088174	1.4292509942603557	0.8313003982618502	0.2931253091203094
256000	0.703344677330296	1.536060863521267	2.0753332748896494	2.6849512841486955	0.4265646510748218	0.7333185472221526	0.11913664456996435	0.1917772832751979	0.5849985347736641	0.1749392680889666	0.7779899704624594	0.9068006386689424	2.683885625067183	0.5083948817626079	0.0961023692728488	0.2307599262687568	0.1707198094458628	1.215421369518991	0.9941599551063584	1.7091426719051832	0.12439465968094086
257000	0.4702132130760777	0.4429072924826003	1.4240242394478757	0.8454266863231368	1.258909139939286	0.23475430559950045	0.4973874211373476	0.07288679400021844	0.5751222374064248	1.6505449731206356	0.13805048760894964	0.9229448724151421	1.4071265870132106	0.16908787835945938	0.7261463675815306	0.2355853174552969	0.8114344405424291	0.4796611013518904	0.9805785008569788	0.25249504093406816	2.3128918849004214
258000	0.2202544198135923	0.1780328155996794	2.0273412030476066	2.1831699431816527	0.9109410735311685	0.3311025629611266	0.28454376220601263	0.05090294346298807	0.5336359103484277	0.7145438629850722	0.36142497265961826	0.3982310819670562	1.9008286781910344	0.07663844123618462	0.31412514520301976	0.36900156383865323	1.1557382606954205	0.20867026859623689	2.2267462023640205	0.3178508879541159	1.8532488824137454
259000	0.10034580164019088	0.14306195068450006	4.722559978920398	3.4826160747567703	0.7356510759980812	0.3520842902543941	0.5702385141997884	0.021997382671392708	1.542054614756211	0.44048924733051975	0.2668991405509693	0.0760384228983627	1.6832906935802852	0.08942056409573258	0.30370290312306664	0.3009033590657359	0.6094357151286487	0.4658997929113653	1.5791826260826358	0.8296205370976577	1.8715540879981145
260000	0.03382363965346841	2.2395258330393477	2.31912420857966	1.570258602110727	0.19707363638541936	0.5618624217895684	0.9195777382476789	0.022034913612245077	1.2438325466152418	0.2296440739735499	0.10529141435810767	0.26237608996632905	1.6438528966121877	0.5130030059035032	0.23207495295024444	0.38717981434255416	0.28767841008321315	2.328068046467656	2.8251299049572913	1.7009243460686756	1.048916743258555
261000	0.11978542031000002	0.5762141371674455	0.16012224368081132	1.254535292463931	0.5193799620551434	1.3025164979192776	1.1323295932591515	0.24702857227113487	5.882223848561609	1.3465121390200048	0.11577745397777933	1.1368224299324519	2.5698587562112674	0.4851091329635637	0.3394901935524968	0.517342213253437	0.1320665043264127	2.0462997556149123	4.515997045211806	0.8590400028155546	0.9710441150260782
262000	0.41102362528155983	1.5547699321455055	0.20035526831417977	2.8226333974819555	0.3876108456174342	0.4254675862682249	0.6339558991728779	0.2291754199936534	2.2585475928285534	2.333837886350874	0.3061311620219983	0.9430494702066632	2.9286985564266867	0.11032425786603485	0.1450505781851269	1.7087626192220302	0.3681043652789315	0.5543020632919965	3.1156335570840534	0.8049811611673442	0.6980279125587345
263000	0.4532618248731004	0.23692692551804728	0.6296567811860162	2.965615434033708	0.15229669578174734	0.5586366165568353	0.5994771521569802	0.09630139561394206	3.222775748377078	1.2821215371848556	0.1652670002060186	0.5956367732494153	4.745992553289526	0.8245787154718507	0.10922591020170787	0.6029316640639233	0.4199118803255395	0.381230353256725	1.943418778564626	1.5894134122363213	0.28719207683764947
